source,recipient,issueDomain,amount,flowType,traceability,largeDonorShare,sourceRecordId,sourceUrl,committeeType,spendingPurpose,supportOppose,disclosureLag
PUT NEW HAMPSHIRE FIRST,"TRUMP, DONALD J.",democracy,0.6498,ELECTIONEERING,0.5000,0.7400,4091620242040794000,https://docquery.fec.gov/cgi-bin/fecimg/?202409169675467563,electioneering communication,TV MEDIA BUY - GREAT KIDS,G,0.0883
WISCONSIN PRINCIPLES INC.,Unknown candidate,democracy,0.0080,ELECTIONEERING,0.5000,0.7400,4121820241109149001,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720282181,electioneering communication,ADVERTISING PRODUCTION - TRUTH BROADCAST TELEVISION AD,G,0.7000
WISCONSIN PRINCIPLES INC.,Unknown candidate,democracy,0.4505,ELECTIONEERING,0.5000,0.7400,4121820241109149002,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720282181,electioneering communication,ADVERTISING PLACEMENT - TRUTH BROADCAST TELEVISION AD,G,0.7000
FAIR ELECTION FUND,Unknown candidate,technology,0.0528,ELECTIONEERING,0.5000,0.7400,4091820242041017001,https://docquery.fec.gov/cgi-bin/fecimg/?202409169675480474,electioneering communication,TV MEDIA PLACEMENT - PROTECTED,G,0.1133
FAIR ELECTION FUND,Unknown candidate,technology,0.0528,ELECTIONEERING,0.5000,0.7400,4091820242041017000,https://docquery.fec.gov/cgi-bin/fecimg/?202409169675480474,electioneering communication,TV MEDIA PLACEMENT - PROTECTED,G,0.1133
AMERICANS FOR CONSUMER PROTECTION,Unknown candidate,democracy,0.0204,ELECTIONEERING,0.5000,0.7400,4091220242040595003,https://docquery.fec.gov/cgi-bin/fecimg/?202409119675417988,electioneering communication,TV MEDIA PRODUCTION - OUT OF TOUCH,G,0.0883
AMERICANS FOR CONSUMER PROTECTION,Unknown candidate,democracy,0.0661,ELECTIONEERING,0.5000,0.7400,4091220242040595002,https://docquery.fec.gov/cgi-bin/fecimg/?202409119675417988,electioneering communication,TV MEDIA PLACEMENT - OUT OF TOUCH,G,0.0967
PUT NEW HAMPSHIRE FIRST,"TRUMP, DONALD J.",democracy,0.6145,ELECTIONEERING,0.5000,0.7400,4091120242040541002,https://docquery.fec.gov/cgi-bin/fecimg/?202409119675406009,electioneering communication,TV MEDIA BUY - GREAT KIDS,G,0.0883
PROTECTING AMERICA INITIATIVE,Unknown candidate,democracy,0.1020,ELECTIONEERING,0.5000,0.7400,4091220242040595000,https://docquery.fec.gov/cgi-bin/fecimg/?202409119675417991,electioneering communication,TV MEDIA PLACEMENT - OPENED THE DOOR,G,0.1217
PROTECTING AMERICA INITIATIVE,Unknown candidate,democracy,0.0125,ELECTIONEERING,0.5000,0.7400,4091220242040595001,https://docquery.fec.gov/cgi-bin/fecimg/?202409119675417991,electioneering communication,TV MEDIA PRODUCTION - OPENED THE DOOR,G,0.1217
PUT NEW HAMPSHIRE FIRST,"TRUMP, DONALD J.",democracy,1.5750,ELECTIONEERING,0.5000,0.7400,4091120242040541000,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675402817,electioneering communication,TV MEDIA BUY - GREAT KIDS,G,0.1717
PUT NEW HAMPSHIRE FIRST,"TRUMP, DONALD J.",democracy,0.0168,ELECTIONEERING,0.5000,0.7400,4091120242040541001,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675402817,electioneering communication,TV PRODUCTION - GREAT KIDS,G,0.1717
SOMOS VOTANTES,"HARRIS, KAMALA",democracy,1.2919,ELECTIONEERING,0.5000,0.7400,4112120241072170002,https://docquery.fec.gov/cgi-bin/fecimg/?202410239710160797,electioneering communication,TV ADVERTISING - NUESTRO FUTURO,O,0.6550
AMERICAN CHEMISTRY COUNCIL INC,Unknown candidate,technology,0.1628,ELECTIONEERING,0.5000,0.7400,4010720251127512001,https://docquery.fec.gov/cgi-bin/fecimg/?202412249739988055,electioneering communication,INTERNET BROADCAST AND CABLE TV ADS BARRASSO,P,0.7000
AMERICAN CHEMISTRY COUNCIL INC,Unknown candidate,technology,0.1780,ELECTIONEERING,0.5000,0.7400,4032620251181440001,https://docquery.fec.gov/cgi-bin/fecimg/?202503269754508262,electioneering communication,INTERNET BROADCAST AND CABLE TV PUBLICATION OF REP. LEE ADVERTISEMENT.,P,0.7000
AMERICAN CHEMISTRY COUNCIL INC,Unknown candidate,technology,0.3231,ELECTIONEERING,0.5000,0.7400,4061220241960636000,https://docquery.fec.gov/cgi-bin/fecimg/?202406119648924233,electioneering communication,INTERNET BROADCAST AND CABLE TV ADS: MOST EFFECTIVE,P,0.1967
STRAIGHT AHEAD ORGANIZATION,Unknown candidate,technology,0.0014,ELECTIONEERING,0.5000,0.7400,4052220241950379000,https://docquery.fec.gov/cgi-bin/fecimg/?202405099645566649,electioneering communication,PHONE BANKING,P,0.2967
STRAIGHT AHEAD ORGANIZATION,Unknown candidate,technology,0.0001,ELECTIONEERING,0.5000,0.7400,4052220241950379001,https://docquery.fec.gov/cgi-bin/fecimg/?202405099645566649,electioneering communication,SOCIAL MEDIA POSTS,P,0.3050
BUILDING AMERICA'S FUTURE,"TRUMP, DONALD J.",democracy,0.0333,ELECTIONEERING,0.5000,0.7400,4053120241951814002,https://docquery.fec.gov/cgi-bin/fecimg/?202404249636723925,electioneering communication,TV MEDIA PLACEMENT - TRUMP WAS RIGHT,P,0.2550
BUILDING AMERICA'S FUTURE,"TRUMP, DONALD J.",democracy,0.0057,ELECTIONEERING,0.5000,0.7400,4053120241951814004,https://docquery.fec.gov/cgi-bin/fecimg/?202404249636723925,electioneering communication,TV MEDIA PRODUCTION - TRUMP WAS RIGHT,P,0.2550
BUILDING AMERICA'S FUTURE,"BIDEN, JOSEPH R JR",democracy,0.0057,ELECTIONEERING,0.5000,0.7400,4053120241951814005,https://docquery.fec.gov/cgi-bin/fecimg/?202404249636723925,electioneering communication,TV MEDIA PRODUCTION - TRUMP WAS RIGHT,P,0.2550
BUILDING AMERICA'S FUTURE,"BIDEN, JOSEPH R JR",democracy,0.0333,ELECTIONEERING,0.5000,0.7400,4053120241951814003,https://docquery.fec.gov/cgi-bin/fecimg/?202404249636723925,electioneering communication,TV MEDIA PLACEMENT - TRUMP WAS RIGHT,P,0.2550
"PATRIOTIC VETERANS, INC","LAROSE, FRANK",democracy,0.0630,ELECTIONEERING,0.5000,0.7400,4031420241884821000,https://docquery.fec.gov/cgi-bin/fecimg/?202403139622405725,electioneering communication,RADIO ADS QUESTIONS,P,0.0883
AMERICAN RESOLVE PAC INC.,"MORENO, BERNIE",democracy,0.0295,ELECTIONEERING,0.5000,0.7400,4031320241884782000,https://docquery.fec.gov/cgi-bin/fecimg/?202403129622402712,electioneering communication,TEXTING MARCH 11TH EVENT,P,0.0883
BUILDING AMERICA'S FUTURE,"BIDEN, JOSEPH R JR",democracy,0.0183,ELECTIONEERING,0.5000,0.7400,4053120241951814001,https://docquery.fec.gov/cgi-bin/fecimg/?202404249636723205,electioneering communication,MEDIA PRODUCTION - RUN - NATIONWIDE,P,0.4800
BUILDING AMERICA'S FUTURE,"BIDEN, JOSEPH R JR",democracy,0.6669,ELECTIONEERING,0.5000,0.7400,4053120241951814000,https://docquery.fec.gov/cgi-bin/fecimg/?202404249636723205,electioneering communication,TV MEDIA PLACEMENT - RUN - NATIONWIDE,P,0.4883
AMERICAN CIVIL LIBERTIES UNION INC.,"BIDEN, JOSEPH R JR",democracy,0.1233,ELECTIONEERING,0.5000,0.7400,4030820241884640000,https://docquery.fec.gov/cgi-bin/fecimg/?202403069622319972,electioneering communication,TELEVISION ADVERTISING BUY & PRODUCTION - 'ACLU SUPER TUESDAY',P,0.0883
AMERICAN CIVIL LIBERTIES UNION INC.,"BIDEN, JOSEPH R JR",democracy,0.0218,ELECTIONEERING,0.5000,0.7400,4030820241884640002,https://docquery.fec.gov/cgi-bin/fecimg/?202403069622319972,electioneering communication,TELEVISION ADVERTISING PRODUCTION - 'ACLU SUPER TUESDAY',P,0.0883
AMERICAN CIVIL LIBERTIES UNION INC.,"TRUMP, DONALD J.",democracy,0.0218,ELECTIONEERING,0.5000,0.7400,4030820241884640003,https://docquery.fec.gov/cgi-bin/fecimg/?202403069622319972,electioneering communication,TELEVISION ADVERTISING PRODUCTION - 'ACLU SUPER TUESDAY',P,0.0883
AMERICAN CIVIL LIBERTIES UNION INC.,"TRUMP, DONALD J.",democracy,0.1233,ELECTIONEERING,0.5000,0.7400,4030820241884640001,https://docquery.fec.gov/cgi-bin/fecimg/?202403069622319972,electioneering communication,TELEVISION ADVERTISING BUY & PRODUCTION - 'ACLU SUPER TUESDAY',P,0.0883
AMERICAN CHEMISTRY COUNCIL INC,Unknown candidate,technology,0.2300,ELECTIONEERING,0.5000,0.7400,4030520241878061000,https://docquery.fec.gov/cgi-bin/fecimg/?202403049622308434,electioneering communication,INTERNET BROADCAST AND CABLE TV ADS: CHAMPION,P,0.1217
AMERICAN BANKERS ASSOCIATION,Unknown candidate,finance,0.0615,ELECTIONEERING,0.5000,0.7400,4030120241877908000,https://docquery.fec.gov/cgi-bin/fecimg/?202402229622244888,electioneering communication,FREEDOM ELECTIONEERING COMMUNICATION - RADIO,P,0.0883
PROTECT U.S. FAMILIES,Unknown candidate,democracy,0.0320,ELECTIONEERING,0.5000,0.7400,4041020241888994004,https://docquery.fec.gov/cgi-bin/fecimg/?202404109627512896,electioneering communication,TELEVISION ADVERTISEMENTS (UNPRECEDENTED),P,0.5383
FLORIDA ASSOCIATION OF NURSE ANESTHETISTS DBA FLORIDA ASSOCIATION OF NURSE ANESTHESIOLOGY (FANA),"DESANTIS, RON",technology,0.0100,ELECTIONEERING,0.5000,0.7400,4021220241824600000,https://docquery.fec.gov/cgi-bin/fecimg/?202401299600462113,electioneering communication,TITLE: FANA DS AS 6E; PURPOSE: SUPPORT OF RON DESANTIS IN IOWA 2024 REPUBLICAN CAUCUS INTERNET AD,P,0.2383
NEW YORK STATE AFL-CIO,ROBERT ZIMMERMAN,democracy,0.0001,COMMUNICATION_COST,0.6400,0.6600,1100620230265312643,https://docquery.fec.gov/pdf/028/202210310300425028/202210310300425028.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
HUMAN RIGHTS CAMPAIGN,TAMMY BALDWIN,technology,0.0017,COMMUNICATION_COST,0.6400,0.6600,1091820230265311384,https://docquery.fec.gov/pdf/185/202307140300445185/202307140300445185.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,RAPHAEL WARNOCK,democracy,0.0067,COMMUNICATION_COST,0.6400,0.6600,1091820230265311352,https://docquery.fec.gov/pdf/265/202304190300441265/202304190300441265.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,TRUDY BUSCH VALENTINE,democracy,0.0007,COMMUNICATION_COST,0.6400,0.6600,1091820230265311353,https://docquery.fec.gov/pdf/265/202304190300441265/202304190300441265.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
HUMAN RIGHTS CAMPAIGN,TAMMY BALDWIN,technology,0.0001,COMMUNICATION_COST,0.6400,0.6600,1091820230265311381,https://docquery.fec.gov/pdf/185/202307140300445185/202307140300445185.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
HUMAN RIGHTS CAMPAIGN,TAMMY BALDWIN,technology,0.0006,COMMUNICATION_COST,0.6400,0.6600,1091820230265311383,https://docquery.fec.gov/pdf/185/202307140300445185/202307140300445185.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
HUMAN RIGHTS CAMPAIGN,TAMMY BALDWIN,technology,0.0030,COMMUNICATION_COST,0.6400,0.6600,1091820230265311382,https://docquery.fec.gov/pdf/185/202307140300445185/202307140300445185.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
CALIFORNIA TEACHERS ASSOCIATION,DR KERMIT JONES,democracy,0.0002,COMMUNICATION_COST,0.6400,0.6600,1101120230265313076,https://docquery.fec.gov/pdf/917/202210210300422917/202210210300422917.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
CALIFORNIA TEACHERS ASSOCIATION,JARED HUFFMAN,democracy,0.0001,COMMUNICATION_COST,0.6400,0.6600,1101120230265313075,https://docquery.fec.gov/pdf/917/202210210300422917/202210210300422917.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
HUMAN RIGHTS CAMPAIGN,RAPHAEL WARNOCK,technology,0.0007,COMMUNICATION_COST,0.6400,0.6600,1110620230265319394,https://docquery.fec.gov/pdf/573/202301310300435573/202301310300435573.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
NATIONAL EDUCATION ASSOCIATION,TED BUDD,democracy,0.0018,COMMUNICATION_COST,0.6400,0.6600,1111520230265320911,https://docquery.fec.gov/pdf/743/202211220300426743/202211220300426743.pdf,FOR EACH COMMUNICATION,MEMBERS,24N,0.2800
NATIONAL EDUCATION ASSOCIATION,LISA SCHELLER,democracy,0.0012,COMMUNICATION_COST,0.6400,0.6600,1111520230265320910,https://docquery.fec.gov/pdf/743/202211220300426743/202211220300426743.pdf,FOR EACH COMMUNICATION,MEMBERS,24N,0.2800
NATIONAL EDUCATION ASSOCIATION,LISA MURKOWSKI,democracy,0.0007,COMMUNICATION_COST,0.6400,0.6600,1111520230265320907,https://docquery.fec.gov/pdf/743/202211220300426743/202211220300426743.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
HUMAN RIGHTS CAMPAIGN,"SARAH MCBRIDE, AT-LARGE",technology,0.0001,COMMUNICATION_COST,0.6400,0.6600,1091820230265311385,https://docquery.fec.gov/pdf/185/202307140300445185/202307140300445185.pdf,FOR EACH COMMUNICATION,MEMBERS,24F,0.2800
NATIONAL ASSOCIATION OF REALTORS,"FLETCHER, LIZZIE REP.",democracy,0.0012,COMMUNICATION_COST,0.6400,0.6600,EFC07021FE7824DCCAE6,https://docquery.fec.gov/pdf/036/202404129627593036/202404129627593036.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"CRENSHAW, DAN REP.",democracy,0.0053,COMMUNICATION_COST,0.6400,0.6600,E90E82F073624481080F,https://docquery.fec.gov/pdf/040/202404129627593040/202404129627593040.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"CARTER, JOHN REP.",democracy,0.0012,COMMUNICATION_COST,0.6400,0.6600,ED24A500292594E44A43,https://docquery.fec.gov/pdf/042/202404129627593042/202404129627593042.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"WILLIAMS, ROGER REP.",democracy,0.0060,COMMUNICATION_COST,0.6400,0.6600,E0A178199EB384134AB9,https://docquery.fec.gov/pdf/043/202404129627593043/202404129627593043.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"DE LA CRUZ, MONICA REP.",democracy,0.0006,COMMUNICATION_COST,0.6400,0.6600,EAA3FA2DEEE15491CB69,https://docquery.fec.gov/pdf/043/202404129627593043/202404129627593043.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"DAVIS, DANNY K. REP.",democracy,0.0005,COMMUNICATION_COST,0.6400,0.6600,EBC86351D731D48F1809,https://docquery.fec.gov/pdf/045/202404129627593045/202404129627593045.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"CALVERT, KEN REP.",democracy,0.0267,COMMUNICATION_COST,0.6400,0.6600,E8AE92FBF9D9F44F18DF,https://docquery.fec.gov/pdf/038/202404129627593038/202404129627593038.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"VAN DUYNE, BETH REP.",democracy,0.0211,COMMUNICATION_COST,0.6400,0.6600,E3F74EB21A6F248A2A51,https://docquery.fec.gov/pdf/040/202404129627593040/202404129627593040.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"GONZALES, TONY REP. II",democracy,0.0343,COMMUNICATION_COST,0.6400,0.6600,EBF7D28CCF7454B6888E,https://docquery.fec.gov/pdf/041/202404129627593041/202404129627593041.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"DAVIS, DANNY K. REP.",democracy,0.0396,COMMUNICATION_COST,0.6400,0.6600,EF1A7AD36BEEE41CD892,https://docquery.fec.gov/pdf/041/202404129627593041/202404129627593041.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"WILLIAMS, ROGER REP.",democracy,0.0006,COMMUNICATION_COST,0.6400,0.6600,E15426BA1EDA04E54A24,https://docquery.fec.gov/pdf/043/202404129627593043/202404129627593043.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"GARCIA, MIKE REP.",democracy,0.0270,COMMUNICATION_COST,0.6400,0.6600,E630980C08E744B259AF,https://docquery.fec.gov/pdf/038/202404129627593038/202404129627593038.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"KIM, YOUNG REP.",democracy,0.0024,COMMUNICATION_COST,0.6400,0.6600,E6B5A8DA7A45F44F9A7D,https://docquery.fec.gov/pdf/038/202404129627593038/202404129627593038.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"ARRINGTON, JODEY REP.",democracy,0.0012,COMMUNICATION_COST,0.6400,0.6600,EF31445C50B24438BB5A,https://docquery.fec.gov/pdf/042/202404129627593042/202404129627593042.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"FLETCHER, LIZZIE REP.",democracy,0.0264,COMMUNICATION_COST,0.6400,0.6600,E10FAF36A108043B6AB6,https://docquery.fec.gov/pdf/036/202404129627593036/202404129627593036.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"VALADAO, DAVID REP.",democracy,0.0107,COMMUNICATION_COST,0.6400,0.6600,E578358B747B448A5A8D,https://docquery.fec.gov/pdf/037/202404129627593037/202404129627593037.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"VALADAO, DAVID REP.",democracy,0.0024,COMMUNICATION_COST,0.6400,0.6600,ED40D8C6ACED344B28E8,https://docquery.fec.gov/pdf/038/202404129627593038/202404129627593038.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"WICKER, ROGER SEN.",democracy,0.0054,COMMUNICATION_COST,0.6400,0.6600,EF55375B634E84B98BB4,https://docquery.fec.gov/pdf/044/202404129627593044/202404129627593044.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"HARDER, JOSH REP.",democracy,0.0282,COMMUNICATION_COST,0.6400,0.6600,E4D006BC2E0044F1E903,https://docquery.fec.gov/pdf/036/202404129627593036/202404129627593036.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"EDWARDS, CHUCK REP.",democracy,0.0012,COMMUNICATION_COST,0.6400,0.6600,E173549FB61E345DD97F,https://docquery.fec.gov/pdf/039/202404129627593039/202404129627593039.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"GONZALES, TONY REP. II",democracy,0.0030,COMMUNICATION_COST,0.6400,0.6600,E79967E00F2E7400996B,https://docquery.fec.gov/pdf/041/202404129627593041/202404129627593041.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"LEVIN, MIKE REP.",democracy,0.0362,COMMUNICATION_COST,0.6400,0.6600,E59B9028E7FD34F43B12,https://docquery.fec.gov/pdf/035/202404129627593035/202404129627593035.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"CARTER, JOHN REP.",democracy,0.0185,COMMUNICATION_COST,0.6400,0.6600,E0722A09E57DA45D8951,https://docquery.fec.gov/pdf/043/202404129627593043/202404129627593043.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"ARRINGTON, JODEY REP.",democracy,0.0173,COMMUNICATION_COST,0.6400,0.6600,ED39E4D20DEA04FC9BF0,https://docquery.fec.gov/pdf/042/202404129627593042/202404129627593042.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"DAVIS, DANNY K. REP.",democracy,0.0001,COMMUNICATION_COST,0.6400,0.6600,E3968E8A14D6E4A34B85,https://docquery.fec.gov/pdf/045/202404129627593045/202404129627593045.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"KIM, YOUNG REP.",democracy,0.0267,COMMUNICATION_COST,0.6400,0.6600,E12F8699E5C8E4F5296D,https://docquery.fec.gov/pdf/038/202404129627593038/202404129627593038.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"EDWARDS, CHUCK REP.",democracy,0.0186,COMMUNICATION_COST,0.6400,0.6600,EE4413B896B1E42208D6,https://docquery.fec.gov/pdf/039/202404129627593039/202404129627593039.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"DE LA CRUZ, MONICA REP.",democracy,0.0032,COMMUNICATION_COST,0.6400,0.6600,E3F9D48A209D14B3E905,https://docquery.fec.gov/pdf/044/202404129627593044/202404129627593044.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"DOGGETT, LLOYD REP. II",democracy,0.0006,COMMUNICATION_COST,0.6400,0.6600,EB444D72D9A1E4B88934,https://docquery.fec.gov/pdf/044/202404129627593044/202404129627593044.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"VEASEY, MARC REP.",democracy,0.0006,COMMUNICATION_COST,0.6400,0.6600,E443FDC5D356540F19FE,https://docquery.fec.gov/pdf/044/202404129627593044/202404129627593044.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"FITZPATRICK, BRIAN REP.",democracy,0.0046,COMMUNICATION_COST,0.6400,0.6600,ED35D93348EEF4EB795A,https://docquery.fec.gov/pdf/046/202404129627593046/202404129627593046.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"DOGGETT, LLOYD REP. II",democracy,0.0054,COMMUNICATION_COST,0.6400,0.6600,E5B39D9B18E674F7D82C,https://docquery.fec.gov/pdf/043/202404129627593043/202404129627593043.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"VEASEY, MARC REP.",democracy,0.0054,COMMUNICATION_COST,0.6400,0.6600,E1C36E86C359540ED91F,https://docquery.fec.gov/pdf/044/202404129627593044/202404129627593044.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"LEVIN, MIKE REP.",democracy,0.0024,COMMUNICATION_COST,0.6400,0.6600,E952CDDE6C37A48328DE,https://docquery.fec.gov/pdf/036/202404129627593036/202404129627593036.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"CALVERT, KEN REP.",democracy,0.0024,COMMUNICATION_COST,0.6400,0.6600,E5C96374E899249E08AB,https://docquery.fec.gov/pdf/037/202404129627593037/202404129627593037.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"GARCIA, MIKE REP.",democracy,0.0024,COMMUNICATION_COST,0.6400,0.6600,EF116D3C4D68548F0B4A,https://docquery.fec.gov/pdf/037/202404129627593037/202404129627593037.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"BOST, MIKE REP.",democracy,0.0157,COMMUNICATION_COST,0.6400,0.6600,E22ECADDA71F64BFE975,https://docquery.fec.gov/pdf/039/202404129627593039/202404129627593039.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"HARDER, JOSH REP.",democracy,0.0024,COMMUNICATION_COST,0.6400,0.6600,EB6142ABAC66940C3A8B,https://docquery.fec.gov/pdf/035/202404129627593035/202404129627593035.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"KAMLAGER-DOVE, SYDNEY REP.",democracy,0.0006,COMMUNICATION_COST,0.6400,0.6600,E1429ED750237489DAA7,https://docquery.fec.gov/pdf/039/202404129627593039/202404129627593039.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"CRENSHAW, DAN REP.",democracy,0.0006,COMMUNICATION_COST,0.6400,0.6600,EA96D82228DC14B56A07,https://docquery.fec.gov/pdf/040/202404129627593040/202404129627593040.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"DAVIS, DANNY K. REP.",democracy,0.0030,COMMUNICATION_COST,0.6400,0.6600,E558A8BA69AD14481ADB,https://docquery.fec.gov/pdf/041/202404129627593041/202404129627593041.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"FITZPATRICK, BRIAN REP.",democracy,0.0006,COMMUNICATION_COST,0.6400,0.6600,EC7E7B41F90E54C5DA09,https://docquery.fec.gov/pdf/046/202404129627593046/202404129627593046.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"KAMLAGER-DOVE, SYDNEY REP.",democracy,0.0065,COMMUNICATION_COST,0.6400,0.6600,E2F3DF0F70E1A401F9E5,https://docquery.fec.gov/pdf/037/202404129627593037/202404129627593037.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"VAN DUYNE, BETH REP.",democracy,0.0012,COMMUNICATION_COST,0.6400,0.6600,E2A835D83C3874764932,https://docquery.fec.gov/pdf/041/202404129627593041/202404129627593041.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"WICKER, ROGER SEN.",democracy,0.0006,COMMUNICATION_COST,0.6400,0.6600,E18F661154FE54CC4ACB,https://docquery.fec.gov/pdf/045/202404129627593045/202404129627593045.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
NATIONAL ASSOCIATION OF REALTORS,"BOST, MIKE REP.",democracy,0.0030,COMMUNICATION_COST,0.6400,0.6600,E118D0704AFEE4E78A8B,https://docquery.fec.gov/pdf/039/202404129627593039/202404129627593039.pdf,FOR EACH COMMUNICATION,MEMBERS,S,0.2800
SUSAN B ANTHONY LIST INC DBA SUSAN B ANTHONY PRO-LIFE AMERICA,"BIDEN, JOSEPH R JR",democracy,0.0001,COMMUNICATION_COST,0.6400,0.6600,F76.4191,https://docquery.fec.gov/pdf/680/202404159633269680/202404159633269680.pdf,FOR EACH COMMUNICATION,MEMBERS,O,0.2800
